EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116297) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   TN, Q_TN
   334,116297,19540514,   -9,    0
   334,116297,19540515,  -50,    0
   334,116297,19540516,  -23,    0
   334,116297,19540517,   49,    0
   334,116297,19540518,   87,    0
   334,116297,19540519,   77,    0
   334,116297,19540520,   60,    0
   334,116297,19540521,   55,    0
   334,116297,19540522,   44,    0
   334,116297,19540523,   15,    0
   334,116297,19540524,   32,    0
   334,116297,19540525,   33,    0
   334,116297,19540526,   61,    0
   334,116297,19540527,   56,    0
   334,116297,19540528,   78,    0
   334,116297,19540529,   60,    0
   334,116297,19540530,   64,    0
   334,116297,19540531,   91,    0
   334,116297,19540601,  119,    0
   334,116297,19540602,  115,    0
   334,116297,19540603,   95,    0
   334,116297,19540604,   81,    0
   334,116297,19540605,   86,    0
   334,116297,19540606,   89,    0
   334,116297,19540607,  105,    0
   334,116297,19540608,   85,    0
   334,116297,19540609,   43,    0
   334,116297,19540610,   86,    0
   334,116297,19540611,  126,    0
   334,116297,19540612,  117,    0
   334,116297,19540613,   66,    0
   334,116297,19540614,   74,    0
   334,116297,19540615,  126,    0
   334,116297,19540616,  116,    0
   334,116297,19540617,   95,    0
   334,116297,19540618,  124,    0
   334,116297,19540619,  115,    0
   334,116297,19540620,  119,    0
   334,116297,19540621,  130,    0
   334,116297,19540622,  120,    0
   334,116297,19540623,  116,    0
   334,116297,19540624,  123,    0
   334,116297,19540625,  129,    0
   334,116297,19540626,   98,    0
   334,116297,19540627,  116,    0
   334,116297,19540628,  130,    0
   334,116297,19540629,  102,    0
   334,116297,19540630,  105,    0
   334,116297,19540701,  143,    0
   334,116297,19540702,  115,    0
   334,116297,19540703,   92,    0
   334,116297,19540704,   60,    0
   334,116297,19540705,   83,    0
   334,116297,19540706,  103,    0
   334,116297,19540707,   79,    0
   334,116297,19540708,   95,    0
