EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,19530108,   17,    0
   334,116304,19530109,    3,    0
   334,116304,19530110,    2,    0
   334,116304,19530111,    4,    0
   334,116304,19530112,    5,    0
   334,116304,19530113,    0,    0
   334,116304,19530114,    0,    0
   334,116304,19530115,    0,    0
   334,116304,19530116,    8,    0
   334,116304,19530117,    0,    0
   334,116304,19530118,    0,    0
   334,116304,19530119,   14,    0
   334,116304,19530120,    0,    0
   334,116304,19530121,    6,    0
   334,116304,19530122,   25,    0
   334,116304,19530123,    0,    0
   334,116304,19530124,    0,    0
   334,116304,19530125,    4,    0
   334,116304,19530126,    4,    0
   334,116304,19530127,    9,    0
   334,116304,19530128,   95,    0
   334,116304,19530129,   54,    0
   334,116304,19530130,    0,    0
   334,116304,19530131,    0,    0
   334,116304,19530201,    0,    0
   334,116304,19530202,    1,    0
   334,116304,19530203,    2,    0
   334,116304,19530204,    4,    0
   334,116304,19530205,   13,    0
   334,116304,19530206,    0,    0
   334,116304,19530207,    0,    0
   334,116304,19530208,    0,    0
   334,116304,19530209,    0,    0
   334,116304,19530210,    7,    0
   334,116304,19530211,   35,    0
   334,116304,19530212,    0,    0
   334,116304,19530213,    0,    0
   334,116304,19530214,    3,    0
   334,116304,19530215,    0,    0
   334,116304,19530216,    0,    0
   334,116304,19530217,    0,    0
   334,116304,19530218,    3,    0
   334,116304,19530219,    0,    0
   334,116304,19530220,    0,    0
   334,116304,19530221,    0,    0
   334,116304,19530222,    0,    0
   334,116304,19530223,    0,    0
   334,116304,19530224,    0,    0
   334,116304,19530225,    0,    0
   334,116304,19530226,    0,    0
   334,116304,19530227,    0,    0
   334,116304,19530228,   10,    0
   334,116304,19530301,    0,    0
   334,116304,19530302,    0,    0
   334,116304,19530303,    0,    0
   334,116304,19530304,   60,    0
   334,116304,19530305,    0,    0
   334,116304,19530306,    0,    0
   334,116304,19530307,   17,    0
   334,116304,19530308,    0,    0
   334,116304,19530309,   31,    0
   334,116304,19530310,   62,    0
   334,116304,19530311,    9,    0
   334,116304,19530312,   50,    0
   334,116304,19530313,    0,    0
   334,116304,19530314,    0,    0
   334,116304,19530315,    0,    0
   334,116304,19530316,    0,    0
   334,116304,19530317,    0,    0
   334,116304,19530318,    0,    0
   334,116304,19530319,    0,    0
   334,116304,19530320,    0,    0
   334,116304,19530321,    0,    0
   334,116304,19530322,    0,    0
   334,116304,19530323,    0,    0
   334,116304,19530324,    0,    0
   334,116304,19530325,    0,    0
   334,116304,19530326,    0,    0
   334,116304,19530327,    0,    0
   334,116304,19530328,    0,    0
   334,116304,19530329,    0,    0
   334,116304,19530330,    0,    0
   334,116304,19530331,    0,    0
   334,116304,19530401,    0,    0
   334,116304,19530402,    0,    0
   334,116304,19530403,    0,    0
   334,116304,19530404,    7,    0
   334,116304,19530405,   10,    0
   334,116304,19530406,    0,    0
   334,116304,19530407,    4,    0
   334,116304,19530408,    0,    0
   334,116304,19530409,    0,    0
   334,116304,19530410,    0,    0
   334,116304,19530411,    0,    0
   334,116304,19530412,    0,    0
   334,116304,19530413,    0,    0
   334,116304,19530414,    0,    0
   334,116304,19530415,    0,    0
   334,116304,19530416,   17,    0
   334,116304,19530417,   16,    0
   334,116304,19530418,    0,    0
   334,116304,19530419,    0,    0
   334,116304,19530420,    0,    0
   334,116304,19530421,    0,    0
   334,116304,19530422,    0,    0
   334,116304,19530423,    0,    0
   334,116304,19530424,    0,    0
   334,116304,19530425,    0,    0
   334,116304,19530426,    0,    0
   334,116304,19530427,   16,    0
   334,116304,19530428,   73,    0
   334,116304,19530429,  116,    0
   334,116304,19530430,   82,    0
   334,116304,19530501,   15,    0
   334,116304,19530502,    0,    0
   334,116304,19530503,   11,    0
   334,116304,19530504,   74,    0
   334,116304,19530505,    7,    0
   334,116304,19530506,   46,    0
   334,116304,19530507,   64,    0
   334,116304,19530508,    0,    0
   334,116304,19530509,    4,    0
   334,116304,19530510,   68,    0
   334,116304,19530511,   87,    0
   334,116304,19530512,   58,    0
   334,116304,19530513,   37,    0
   334,116304,19530514,    0,    0
   334,116304,19530515,    0,    0
   334,116304,19530516,    0,    0
   334,116304,19530517,    0,    0
   334,116304,19530518,    0,    0
   334,116304,19530519,    0,    0
   334,116304,19530520,    8,    0
   334,116304,19530521,    0,    0
   334,116304,19530522,    0,    0
   334,116304,19530523,    0,    0
   334,116304,19530524,    0,    0
   334,116304,19530525,    0,    0
   334,116304,19530526,    0,    0
   334,116304,19530527,    7,    0
   334,116304,19530528,    2,    0
   334,116304,19530529,    0,    0
   334,116304,19530530,   34,    0
   334,116304,19530531,  101,    0
   334,116304,19530601,   92,    0
   334,116304,19530602,    0,    0
   334,116304,19530603,   51,    0
   334,116304,19530604,   61,    0
   334,116304,19530605,    0,    0
   334,116304,19530606,    9,    0
   334,116304,19530607,    0,    0
   334,116304,19530608,    0,    0
   334,116304,19530609,  117,    0
   334,116304,19530610,    4,    0
   334,116304,19530611,    0,    0
   334,116304,19530612,   74,    0
   334,116304,19530613,    1,    0
   334,116304,19530614,    0,    0
   334,116304,19530615,    0,    0
   334,116304,19530616,    0,    0
   334,116304,19530617,    0,    0
   334,116304,19530618,    0,    0
   334,116304,19530619,   66,    0
   334,116304,19530620,    0,    0
   334,116304,19530621,    0,    0
   334,116304,19530622,    0,    0
   334,116304,19530623,    4,    0
   334,116304,19530624,   66,    0
   334,116304,19530625,  138,    0
   334,116304,19530626,   60,    0
   334,116304,19530627,   39,    0
   334,116304,19530628,   22,    0
   334,116304,19530629,    0,    0
   334,116304,19530630,    0,    0
   334,116304,19530701,    0,    0
   334,116304,19530702,    0,    0
   334,116304,19530703,    0,    0
   334,116304,19530704,    0,    0
   334,116304,19530705,    6,    0
   334,116304,19530706,    0,    0
   334,116304,19530707,    0,    0
   334,116304,19530708,    0,    0
   334,116304,19530709,   34,    0
   334,116304,19530710,   44,    0
   334,116304,19530711,  133,    0
   334,116304,19530712,    0,    0
   334,116304,19530713,  105,    0
   334,116304,19530714,    3,    0
   334,116304,19530715,    0,    0
   334,116304,19530716,    0,    0
   334,116304,19530717,    0,    0
   334,116304,19530718,    0,    0
   334,116304,19530719,  195,    0
   334,116304,19530720,    0,    0
   334,116304,19530721,    0,    0
   334,116304,19530722,    0,    0
   334,116304,19530723,    0,    0
   334,116304,19530724,    0,    0
   334,116304,19530725,    0,    0
   334,116304,19530726,    0,    0
   334,116304,19530727,   31,    0
   334,116304,19530728,    1,    0
   334,116304,19530729,    0,    0
   334,116304,19530730,   68,    0
   334,116304,19530731,   67,    0
   334,116304,19530801,   12,    0
   334,116304,19530802,    0,    0
   334,116304,19530803,  121,    0
   334,116304,19530804,    0,    0
   334,116304,19530805,   56,    0
   334,116304,19530806,   12,    0
   334,116304,19530807,    5,    0
   334,116304,19530808,    0,    0
   334,116304,19530809,    0,    0
   334,116304,19530810,    0,    0
   334,116304,19530811,    0,    0
   334,116304,19530812,    0,    0
   334,116304,19530813,    0,    0
   334,116304,19530814,    0,    0
   334,116304,19530815,    0,    0
   334,116304,19530816,    0,    0
   334,116304,19530817,    3,    0
   334,116304,19530818,    9,    0
   334,116304,19530819,    0,    0
   334,116304,19530820,    0,    0
   334,116304,19530821,    0,    0
   334,116304,19530822,  132,    0
   334,116304,19530823,  111,    0
   334,116304,19530824,    0,    0
   334,116304,19530825,    0,    0
   334,116304,19530826,    0,    0
   334,116304,19530827,   88,    0
   334,116304,19530828,    7,    0
   334,116304,19530829,    0,    0
   334,116304,19530830,    0,    0
   334,116304,19530831,    0,    0
   334,116304,19530901,    0,    0
   334,116304,19530902,    0,    0
   334,116304,19530903,    0,    0
   334,116304,19530904,    0,    0
   334,116304,19530905,    0,    0
   334,116304,19530906,    0,    0
   334,116304,19530907,    0,    0
   334,116304,19530908,    0,    0
   334,116304,19530909,    0,    0
   334,116304,19530910,   32,    0
   334,116304,19530911,    0,    0
   334,116304,19530912,   32,    0
   334,116304,19530913,   61,    0
   334,116304,19530914,    2,    0
   334,116304,19530915,    0,    0
   334,116304,19530916,    0,    0
   334,116304,19530917,    0,    0
   334,116304,19530918,    0,    0
   334,116304,19530919,    2,    0
   334,116304,19530920,   51,    0
   334,116304,19530921,    0,    0
   334,116304,19530922,    1,    0
   334,116304,19530923,    0,    0
   334,116304,19530924,    0,    0
   334,116304,19530925,   26,    0
   334,116304,19530926,    2,    0
   334,116304,19530927,    0,    0
   334,116304,19530928,    0,    0
   334,116304,19530929,    1,    0
   334,116304,19530930,  176,    0
   334,116304,19531001,    0,    0
   334,116304,19531002,    0,    0
   334,116304,19531003,    0,    0
   334,116304,19531004,   34,    0
   334,116304,19531005,    7,    0
   334,116304,19531006,    1,    0
   334,116304,19531007,    0,    0
   334,116304,19531008,   60,    0
   334,116304,19531009,    0,    0
   334,116304,19531010,    0,    0
   334,116304,19531011,    0,    0
   334,116304,19531012,    0,    0
   334,116304,19531013,    0,    0
   334,116304,19531014,    0,    0
   334,116304,19531015,    5,    0
   334,116304,19531016,    0,    0
   334,116304,19531017,    0,    0
   334,116304,19531018,    0,    0
   334,116304,19531019,    0,    0
   334,116304,19531020,    0,    0
   334,116304,19531021,    0,    0
   334,116304,19531022,    0,    0
   334,116304,19531023,    0,    0
   334,116304,19531024,    0,    0
   334,116304,19531025,    0,    0
   334,116304,19531026,    0,    0
   334,116304,19531027,    0,    0
   334,116304,19531028,    0,    0
   334,116304,19531029,    0,    0
   334,116304,19531030,    0,    0
   334,116304,19531031,    6,    0
   334,116304,19531101,   16,    0
   334,116304,19531102,    0,    0
   334,116304,19531103,    0,    0
   334,116304,19531104,   47,    0
   334,116304,19531105,    5,    0
   334,116304,19531106,   56,    0
   334,116304,19531107,    2,    0
   334,116304,19531108,    0,    0
   334,116304,19531109,    0,    0
   334,116304,19531110,    0,    0
   334,116304,19531111,    0,    0
   334,116304,19531112,    0,    0
   334,116304,19531113,    0,    0
   334,116304,19531114,    0,    0
   334,116304,19531115,    0,    0
   334,116304,19531116,    0,    0
   334,116304,19531117,    0,    0
   334,116304,19531118,    0,    0
   334,116304,19531119,    0,    0
   334,116304,19531120,   36,    0
   334,116304,19531121,   24,    0
   334,116304,19531122,   30,    0
   334,116304,19531123,   20,    0
   334,116304,19531124,    0,    0
   334,116304,19531125,    0,    0
   334,116304,19531126,    0,    0
   334,116304,19531127,    0,    0
   334,116304,19531128,    0,    0
   334,116304,19531129,   27,    0
   334,116304,19531130,    1,    0
   334,116304,19531201,    0,    0
   334,116304,19531202,    0,    0
   334,116304,19531203,    0,    0
   334,116304,19531204,    8,    0
   334,116304,19531205,    1,    0
   334,116304,19531206,   22,    0
   334,116304,19531207,    0,    0
   334,116304,19531208,    5,    0
   334,116304,19531209,    5,    0
   334,116304,19531210,    0,    0
   334,116304,19531211,    0,    0
   334,116304,19531212,    4,    0
   334,116304,19531213,    0,    0
   334,116304,19531214,    0,    0
   334,116304,19531215,    0,    0
   334,116304,19531216,    0,    0
   334,116304,19531217,    0,    0
   334,116304,19531218,    0,    0
   334,116304,19531219,    0,    0
   334,116304,19531220,    0,    0
   334,116304,19531221,    0,    0
   334,116304,19531222,    1,    0
   334,116304,19531223,    5,    0
   334,116304,19531224,    0,    0
   334,116304,19531225,    0,    0
   334,116304,19531226,    0,    0
   334,116304,19531227,    8,    0
   334,116304,19531228,   12,    0
   334,116304,19531229,    0,    0
   334,116304,19531230,    1,    0
   334,116304,19531231,    0,    0
   334,116304,19540101,    2,    0
   334,116304,19540102,    0,    0
   334,116304,19540103,   10,    0
   334,116304,19540104,    0,    0
   334,116304,19540105,    0,    0
   334,116304,19540106,    5,    0
   334,116304,19540107,    0,    0
   334,116304,19540108,   30,    0
   334,116304,19540109,    0,    0
   334,116304,19540110,    1,    0
   334,116304,19540111,    0,    0
   334,116304,19540112,    0,    0
   334,116304,19540113,    0,    0
   334,116304,19540114,   21,    0
   334,116304,19540115,   17,    0
   334,116304,19540116,   15,    0
   334,116304,19540117,   36,    0
   334,116304,19540118,    2,    0
   334,116304,19540119,   12,    0
   334,116304,19540120,   36,    0
   334,116304,19540121,    0,    0
   334,116304,19540122,    0,    0
   334,116304,19540123,    0,    0
   334,116304,19540124,    0,    0
   334,116304,19540125,   14,    0
   334,116304,19540126,    0,    0
   334,116304,19540127,    0,    0
   334,116304,19540128,    0,    0
   334,116304,19540129,    0,    0
   334,116304,19540130,    0,    0
   334,116304,19540131,   22,    0
   334,116304,19540201,    4,    0
   334,116304,19540202,   11,    0
   334,116304,19540203,    2,    0
   334,116304,19540204,    0,    0
   334,116304,19540205,    0,    0
   334,116304,19540206,    4,    0
   334,116304,19540207,   10,    0
   334,116304,19540208,    5,    0
   334,116304,19540209,    0,    0
   334,116304,19540210,    0,    0
   334,116304,19540211,    2,    0
   334,116304,19540212,    0,    0
   334,116304,19540213,    0,    0
   334,116304,19540214,    0,    0
   334,116304,19540215,    0,    0
   334,116304,19540216,    1,    0
   334,116304,19540217,    1,    0
   334,116304,19540218,    0,    0
   334,116304,19540219,    0,    0
   334,116304,19540220,    0,    0
   334,116304,19540221,    0,    0
   334,116304,19540222,    0,    0
   334,116304,19540223,    0,    0
   334,116304,19540224,    0,    0
   334,116304,19540225,    0,    0
   334,116304,19540226,    0,    0
   334,116304,19540227,    0,    0
   334,116304,19540228,   44,    0
   334,116304,19540301,   10,    0
   334,116304,19540302,   13,    0
   334,116304,19540303,   82,    0
   334,116304,19540304,   16,    0
   334,116304,19540305,   54,    0
   334,116304,19540306,   87,    0
   334,116304,19540307,    2,    0
   334,116304,19540308,    0,    0
   334,116304,19540309,    0,    0
   334,116304,19540310,    0,    0
   334,116304,19540311,    0,    0
   334,116304,19540312,    5,    0
   334,116304,19540313,    0,    0
   334,116304,19540314,    0,    0
   334,116304,19540315,    0,    0
   334,116304,19540316,    0,    0
   334,116304,19540317,    0,    0
   334,116304,19540318,    0,    0
   334,116304,19540319,    0,    0
   334,116304,19540320,    0,    0
   334,116304,19540321,    0,    0
   334,116304,19540322,    0,    0
   334,116304,19540323,    0,    0
   334,116304,19540324,    4,    0
   334,116304,19540325,    3,    0
   334,116304,19540326,   45,    0
   334,116304,19540327,    3,    0
   334,116304,19540328,   11,    0
   334,116304,19540329,    0,    0
   334,116304,19540330,    0,    0
   334,116304,19540331,    0,    0
   334,116304,19540401,    2,    0
   334,116304,19540402,    0,    0
   334,116304,19540403,   16,    0
   334,116304,19540404,    3,    0
   334,116304,19540405,    0,    0
   334,116304,19540406,   16,    0
   334,116304,19540407,    0,    0
   334,116304,19540408,    5,    0
   334,116304,19540409,    0,    0
   334,116304,19540410,    2,    0
   334,116304,19540411,    1,    0
   334,116304,19540412,    2,    0
   334,116304,19540413,    7,    0
   334,116304,19540414,   37,    0
   334,116304,19540415,   67,    0
   334,116304,19540416,   16,    0
   334,116304,19540417,    0,    0
   334,116304,19540418,    5,    0
   334,116304,19540419,   84,    0
   334,116304,19540420,   27,    0
   334,116304,19540421,   23,    0
   334,116304,19540422,    0,    0
   334,116304,19540423,    0,    0
   334,116304,19540424,    0,    0
   334,116304,19540425,    1,    0
   334,116304,19540426,    9,    0
   334,116304,19540427,    0,    0
   334,116304,19540428,    0,    0
   334,116304,19540429,    2,    0
   334,116304,19540430,   40,    0
   334,116304,19540501,    5,    0
   334,116304,19540502,    5,    0
   334,116304,19540503,    7,    0
   334,116304,19540504,   28,    0
   334,116304,19540505,  105,    0
   334,116304,19540506,    7,    0
   334,116304,19540507,   94,    0
   334,116304,19540508,    3,    0
   334,116304,19540509,   56,    0
   334,116304,19540510,    2,    0
   334,116304,19540511,   14,    0
   334,116304,19540512,    0,    0
   334,116304,19540513,    0,    0
   334,116304,19540514,    0,    0
   334,116304,19540515,    0,    0
   334,116304,19540516,    3,    0
   334,116304,19540517,   56,    0
   334,116304,19540518,  116,    0
   334,116304,19540519,   81,    0
   334,116304,19540520,   11,    0
   334,116304,19540521,    0,    0
   334,116304,19540522,    0,    0
   334,116304,19540523,    0,    0
   334,116304,19540524,   63,    0
   334,116304,19540525,    0,    0
   334,116304,19540526,    5,    0
   334,116304,19540527,    4,    0
   334,116304,19540528,    0,    0
   334,116304,19540529,    0,    0
   334,116304,19540530,   17,    0
   334,116304,19540531,   21,    0
   334,116304,19540601,   42,    0
   334,116304,19540602,  114,    0
   334,116304,19540603,   21,    0
   334,116304,19540604,    0,    0
   334,116304,19540605,    6,    0
   334,116304,19540606,   13,    0
   334,116304,19540607,   10,    0
   334,116304,19540608,    0,    0
   334,116304,19540609,    0,    0
   334,116304,19540610,  106,    0
   334,116304,19540611,  156,    0
   334,116304,19540612,   51,    0
   334,116304,19540613,    0,    0
   334,116304,19540614,    0,    0
   334,116304,19540615,   30,    0
   334,116304,19540616,    0,    0
   334,116304,19540617,   34,    0
   334,116304,19540618,   24,    0
   334,116304,19540619,    0,    0
   334,116304,19540620,   11,    0
   334,116304,19540621,    0,    0
   334,116304,19540622,    7,    0
   334,116304,19540623,   62,    0
   334,116304,19540624,    0,    0
   334,116304,19540625,    0,    0
   334,116304,19540626,    0,    0
   334,116304,19540627,   62,    0
   334,116304,19540628,  219,    0
   334,116304,19540629,   43,    0
   334,116304,19540630,    0,    0
   334,116304,19540701,  303,    0
   334,116304,19540702,   46,    0
   334,116304,19540703,    0,    0
   334,116304,19540704,    0,    0
   334,116304,19540705,    1,    0
   334,116304,19540706,   26,    0
   334,116304,19540707,   41,    0
   334,116304,19540708,   38,    0
